rep,method,lambda_val,threshold_val,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
698,modified,0.1,0.25,12.803175077077583,0.7,0.8700903306815709,0.13701135449791005,0.13701135449791005,0.07111265365818405,0.0,151,False,0.06622516556291391
699,modified,0.1,0.25,11.482146697205092,0.3,0.735083889913038,-0.0922962888463273,-0.0922962888463273,0.05065164060958545,0.0,143,False,0.06993006993006994
700,modified,0.1,0.25,11.234776757935196,0.4,0.8180997432909715,0.03692965621212281,0.03692965621212281,0.06276192631307258,0.0,146,False,0.0684931506849315
701,modified,0.1,0.25,10.630962297799575,0.4,0.7864435596540362,0.17474991766858392,0.17474991766858392,0.057760612042952485,0.0,151,False,0.06622516556291391
702,modified,0.1,0.25,9.445758333401702,0.4,0.8254774202494476,-0.005457914463163216,-0.005457914463163216,0.06328845426661586,0.0,144,False,0.06944444444444445
703,modified,0.1,0.25,7.068037485770515,0.3,0.8707934521910106,-0.3998919195425517,-0.3998919195425517,0.07350694732005023,0.0,153,False,0.06535947712418301
704,modified,0.1,0.25,12.518372045668464,0.2,0.7753147067210501,-0.05288920687739174,-0.05288920687739174,0.057524720555226325,0.0,134,False,0.07462686567164178
705,modified,0.1,0.25,9.48052476213785,0.1,0.8432479006836615,-0.2633559515251758,-0.2633559515251758,0.06654671356873475,0.0,145,False,0.06896551724137931
706,modified,0.1,0.25,9.997083505700116,0.1,0.8480541918146892,-0.34305124354014904,-0.34305124354014904,0.0666169591654311,0.0,152,False,0.06578947368421052
707,modified,0.1,0.25,7.356212213250351,0.6,0.7894057529554221,0.13971074883250229,0.13971074883250229,0.0584446189227701,0.0,151,False,0.06622516556291391
708,modified,0.1,0.25,12.807255475214857,0.4,0.7832030017472842,-0.13530634834537753,-0.13530634834537753,0.05852139992789625,0.0,145,False,0.06896551724137931
709,modified,0.1,0.25,9.7825944644364,0.3,0.850981429417609,0.4521923387833177,0.4642984131323201,0.06904057146518236,0.0,150,False,0.06666666666666667
710,modified,0.1,0.25,9.523691400647618,0.3,0.8479590642657783,-0.36287296914995604,-0.36287296914995604,0.06828202909431173,0.0,157,False,0.06369426751592357
711,modified,0.1,0.25,10.890551459756383,0.3,0.8150984887607222,0.02860034356798985,0.02860034356798985,0.06092349116411215,0.0,152,False,0.06578947368421052
712,modified,0.1,0.25,12.98125699819646,0.5,0.8303752941440715,0.03349017973380053,0.03349017973380053,0.0638893880665696,0.0,141,False,0.07092198581560284
713,modified,0.1,0.25,9.761053405427054,0.7,0.9015648197027268,0.29306047460039053,0.29306047460039053,0.07626299800086836,0.0,154,False,0.06493506493506493
714,modified,0.1,0.25,8.06662839364628,0.2,0.7355652303801394,0.26117529915395477,0.28361873017161265,0.05458565579764996,0.0,158,False,0.06329113924050633
715,modified,0.1,0.25,11.7967512323829,0.4,0.8220976537913696,0.0856764955857183,0.0856764955857183,0.06292642614125249,0.0,140,False,0.07142857142857142
716,modified,0.1,0.25,15.161796225136152,0.3,0.7998230198673311,-0.14648198433225118,-0.14648198433225118,0.06100257856779438,0.0,144,False,0.06944444444444445
717,modified,0.1,0.25,14.542094005309867,0.4,0.7184839639084278,0.1695958436771617,0.1943419036115931,0.05028447537283028,0.0,140,False,0.07142857142857142
718,modified,0.1,0.25,10.689062841708918,0.5,0.8576887111994365,-0.09842689527438275,-0.09842689527438275,0.06599967866000662,0.0,144,False,0.06944444444444445
719,modified,0.1,0.25,7.76589826781857,0.7,0.8547654024852559,-0.018021648178849103,-0.018021648178849103,0.0693502723871962,0.0,154,False,0.06493506493506493
720,modified,0.1,0.25,11.942613510180136,0.3,0.7812341651202831,0.09220298774091189,0.09220298774091189,0.05916948770943532,0.0,138,False,0.07246376811594203
721,modified,0.1,0.25,9.48883036955776,0.2,0.8358320324222006,-0.1528460903033865,-0.1528460903033865,0.06590668535840757,0.0,146,False,0.0684931506849315
722,modified,0.1,0.25,10.931025139372037,0.3,0.7986756796380213,-0.1938705570138768,-0.1938705570138768,0.059778603582787374,0.0,140,False,0.07142857142857142
723,modified,0.1,0.25,9.639544711226346,0.2,0.8078107405286212,0.17917009404955045,0.17917009404955045,0.061436649912891515,0.0,142,False,0.07042253521126761
724,modified,0.1,0.25,9.986559802722132,0.4,0.7258621416364119,-0.27288843958184167,-0.27288843958184167,0.050397386877363094,0.0,136,False,0.07352941176470588
725,modified,0.1,0.25,12.64485740631417,0.4,0.8139006880287768,0.35457725605669027,0.35457725605669027,0.06168161822658509,0.0,135,False,0.07407407407407407
726,modified,0.1,0.25,10.192230235238837,0.6,0.8039406554091549,0.0415279804895212,0.0415279804895212,0.06089357187730954,0.0,145,False,0.06896551724137931
727,modified,0.1,0.25,11.52146399285777,0.1,0.8004583171759814,-0.009598028288790018,-0.009598028288790018,0.061695693232179584,0.0,134,False,0.07462686567164178
728,modified,0.1,0.25,9.457446345328757,0.4,0.7654573296669425,0.05769772509856321,0.06513698920422543,0.05648166063139538,0.0,143,False,0.06993006993006994
729,modified,0.1,0.25,9.126687700318529,0.5,0.824784226023642,0.07291774159073632,0.07291774159073632,0.06379515234965674,0.0,145,False,0.06896551724137931
730,modified,0.1,0.25,13.53135497022236,0.4,0.7958494176313744,0.25770683283847773,0.25770683283847773,0.058462414884656054,0.0,137,False,0.072992700729927
731,modified,0.1,0.25,6.693382807105406,0.4,0.8134348093243229,0.35416544719279053,0.35416544719279053,0.06323817495772982,0.0,152,False,0.058823529411764705
732,modified,0.1,0.25,16.602404252850132,0.3,0.8463576917958857,-0.08559056889869063,-0.08559056889869063,0.0673344790859415,0.0,127,False,0.07874015748031496
733,modified,0.1,0.25,12.086292308802125,0.4,0.8358505277764682,0.26136658289690307,0.26136658289690307,0.06589001675595768,0.0,149,False,0.06711409395973154
734,modified,0.1,0.25,8.840367157233604,0.2,0.8305206439707125,0.173270886890362,0.173270886890362,0.06712710495434185,0.0,150,False,0.059602649006622516
735,modified,0.1,0.25,9.839548722451184,0.1,0.7944877701709477,-0.047975798217202714,-0.047975798217202714,0.05907806406585976,0.0,148,False,0.06756756756756757
736,modified,0.1,0.25,12.796135943737163,0.5,0.7961281353456722,0.053549374107418446,0.053549374107418446,0.058915641694058295,0.0,147,False,0.06802721088435375
737,modified,0.1,0.25,10.33150311442705,0.5,0.7821346291101181,0.17790234086334517,0.17790234086334517,0.05730479859104839,0.0,147,False,0.06802721088435375
738,modified,0.1,0.25,10.770047356889698,0.3,0.8350966876087702,0.002790143408954171,0.002790143408954171,0.06455998747108777,0.0,143,False,0.06993006993006994
739,modified,0.1,0.25,9.994211286226571,0.4,0.735120698892206,0.025468077318646552,0.025468077318646552,0.05158766113691654,0.0,139,False,0.07194244604316546
740,modified,0.1,0.25,12.777824560777576,0.3,0.7662302024797437,0.2396196141457918,0.2396196141457918,0.05617400816638046,0.0,147,False,0.06802721088435375
741,modified,0.1,0.25,15.408791038937387,0.4,0.7707934046101732,0.025536010578428005,0.025536010578428005,0.05507039668801435,0.0,141,False,0.07092198581560284
742,modified,0.1,0.25,7.502673296747941,0.1,0.881441932350031,-0.19942432221908998,-0.19942432221908998,0.07506328209514855,0.0,152,False,0.06578947368421052
743,modified,0.1,0.25,14.332538649118193,0.3,0.7952837595020891,0.17181413393563136,0.18678271893245152,0.06179149494864239,0.0,144,False,0.06944444444444445
744,modified,0.1,0.25,10.212194927555142,0.2,0.7960126604154601,-0.03776191701213207,-0.03776191701213207,0.0593898755264224,0.0,151,False,0.06622516556291391
745,modified,0.1,0.25,9.979634580884968,0.4,0.7843273573641828,0.1347869620811235,0.1347869620811235,0.05875270944749846,0.0,147,False,0.06802721088435375
746,modified,0.1,0.25,8.91823496564652,0.3,0.8072620658197238,-0.045692085773877955,-0.045692085773877955,0.06170453104435012,0.0,148,False,0.06756756756756757
747,modified,0.1,0.25,9.36302446810728,0.4,0.8101982622974996,0.08167866346357325,0.08167866346357325,0.06072857857777949,0.0,147,False,0.06802721088435375
748,modified,0.1,0.25,11.34542977444104,0.5,0.7927545268059475,-0.3186836579261098,-0.3186836579261098,0.05913323125490948,0.0,142,False,0.07042253521126761
749,modified,0.1,0.25,11.839451446681428,0.5,0.7561834732656403,-0.24318003369571722,-0.24318003369571722,0.05329879326778708,0.0,136,False,0.07352941176470588
750,modified,0.1,0.25,8.739461533168031,0.0,0.9067703982103821,-0.03502894857024358,-0.03502894857024358,0.07677037321910832,0.0,154,False,0.06493506493506493
751,modified,0.1,0.25,12.416694471299609,0.1,0.7165966874072762,0.2613857409830775,0.2613857409830775,0.049470364609685735,0.0,142,False,0.06293706293706294
752,modified,0.1,0.25,7.080003948054994,0.2,0.8309189559333584,-0.00903402490765901,-0.00903402490765901,0.06626716921355615,0.0,151,False,0.05921052631578947
753,modified,0.1,0.25,14.154842791849202,0.3,0.7635129022121114,-0.07609640292676426,-0.07609640292676426,0.054379604295043946,0.0,137,False,0.072992700729927
754,modified,0.1,0.25,9.71968347950482,0.3,0.7241295074034683,0.13976085881847228,0.14880579924569323,0.05237082081309341,0.0,135,False,0.07407407407407407
755,modified,0.1,0.25,14.2620540756809,0.5,0.7958608790723873,-0.3805381788104861,-0.3805381788104861,0.059913282116144786,0.0,145,False,0.06896551724137931
756,modified,0.1,0.25,10.96548045320412,0.3,0.8248895362027465,0.014810715630474546,0.014810715630474546,0.06395457645477179,0.0,145,False,0.06896551724137931
757,modified,0.1,0.25,11.604516335685524,0.8,0.9919460747935667,-0.1541515228861267,-0.1541515228861267,0.09382349888254911,0.0,155,False,0.06451612903225806
758,modified,0.1,0.25,10.989686905379926,0.3,0.8000282935170787,-0.04678594051783417,-0.043281267309663175,0.059803235612160444,0.0,141,False,0.07092198581560284
759,modified,0.1,0.25,12.223683225009784,0.4,0.8439299233919826,0.45627024680589345,0.45627024680589345,0.06649153995376698,0.0,152,False,0.06578947368421052
760,modified,0.1,0.25,9.258056532623321,0.1,0.7939023283839273,-0.16251095377919694,-0.14366730247864373,0.06250841985056743,0.0,157,False,0.06369426751592357
761,modified,0.1,0.25,12.18769596106614,0.1,0.6995169972563516,0.04270396404338417,0.04270396404338417,0.04882003441409294,0.0,146,False,0.061224489795918366
762,modified,0.1,0.25,7.048056320765805,0.5,0.9570409495837968,-0.07585754407095813,-0.07585754407095813,0.08606951750755634,0.0,158,False,0.06329113924050633
763,modified,0.1,0.25,11.891503670262892,0.4,0.8213011442878344,0.00922797864701036,0.00922797864701036,0.06307927935846529,0.0,141,False,0.07092198581560284
764,modified,0.1,0.25,10.406149630892944,0.4,0.7830176051428424,0.4436512942060502,0.4436512942060502,0.06076556323190786,0.0,152,False,0.058823529411764705
765,modified,0.1,0.25,12.022151011563837,0.3,0.7255027091347974,-0.17007760921340348,-0.17007760921340348,0.050005190568728805,0.0,143,False,0.06993006993006994
766,modified,0.1,0.25,11.058666175309666,0.6,0.8207599028670334,-0.2771910840687254,-0.2771910840687254,0.06319513968604987,0.0,143,False,0.06993006993006994
767,modified,0.1,0.25,12.199525043602693,0.2,0.7548602334776267,-0.11083014158362503,-0.11083014158362503,0.05630050837750973,0.0,150,False,0.059602649006622516
768,modified,0.1,0.25,9.275472466811687,0.3,0.7716617258713718,-0.2273515132345541,-0.2273515132345541,0.05650512701145244,0.0,142,False,0.07042253521126761
769,modified,0.1,0.25,10.403097393628538,0.5,0.8723415022147913,-0.21756180785672083,-0.21756180785672083,0.06977599726139871,0.0,150,False,0.06666666666666667
770,modified,0.1,0.25,13.672647697588085,0.2,0.7760217144038386,0.10740671991344757,0.10740671991344757,0.05505127660140104,0.0,132,False,0.07575757575757576
771,modified,0.1,0.25,10.923407118882384,0.4,0.8048053605340609,-0.0949634601366844,-0.1128160541358908,0.061355423537699884,0.0,149,False,0.06711409395973154
772,modified,0.1,0.25,12.349305344217454,0.6,0.7878157415721845,-0.28923132572872196,-0.28923132572872196,0.05582009788498458,0.0,148,False,0.06756756756756757
773,modified,0.1,0.25,10.885807167501088,0.6,0.8171324593009274,-0.0074287363176078645,-0.0074287363176078645,0.0618249871322145,0.0,141,False,0.07092198581560284
774,modified,0.1,0.25,6.30659728341103,0.4,0.815126152805869,-0.03234043277834324,-0.03234043277834324,0.06570690895435406,0.0,155,False,0.057692307692307696
775,modified,0.1,0.25,12.443585111768545,0.1,0.838264832581196,-0.13747723770850223,-0.13747723770850223,0.06683464451990363,0.0,147,False,0.06802721088435375
776,modified,0.1,0.25,11.636596791539136,0.5,0.8059356768558915,-0.3774205512971097,-0.3774205512971097,0.05964169053867287,0.0,150,False,0.06666666666666667
777,modified,0.1,0.25,8.606947573190745,0.4,0.8108612115908643,0.020400714836583234,0.020400714836583234,0.06290904998576544,0.0,157,False,0.056962025316455694
778,modified,0.1,0.25,11.407497576619999,0.4,0.8701263116000277,-0.10801432401789887,-0.10801432401789887,0.06978329868375065,0.0,143,False,0.06993006993006994
779,modified,0.1,0.25,10.15054212942363,0.4,0.8055399977494592,0.12899629606839244,0.12899629606839244,0.060002064478334116,0.0,146,False,0.0684931506849315
780,modified,0.1,0.25,7.057543260158758,0.3,0.8264754977018901,-0.032068207292427375,-0.008699803036209897,0.06771406195618215,0.0,153,False,0.06535947712418301
781,modified,0.1,0.25,12.486621545957975,0.3,0.6975040162492976,0.21122282175803225,0.21122282175803225,0.04848763252820765,0.0,139,False,0.06428571428571428
782,modified,0.1,0.25,11.892095629158062,0.4,0.7177636480346153,-0.028649282714502733,-0.009065473973634974,0.04984176421846889,0.0,140,False,0.07142857142857142
783,modified,0.1,0.25,10.461912314744538,0.4,0.8322058353948659,0.19180346445523405,0.19935653580168278,0.0688454434424047,0.0,154,False,0.06493506493506493
784,modified,0.1,0.25,9.324755056049744,0.3,0.760608240357324,0.19402005241516287,0.21797457500721523,0.05562595531932178,0.0,147,False,0.06802721088435375
785,modified,0.1,0.25,7.6992008404999455,0.2,0.8341395635764737,-0.18593527875402316,-0.18593527875402316,0.06452211834667766,0.0,144,False,0.06944444444444445
786,modified,0.1,0.25,6.096548144810025,0.2,0.7989016805294262,-0.3188897453066882,-0.3188897453066882,0.06137781191094761,0.0,154,False,0.05806451612903226
787,modified,0.1,0.25,8.123372436266257,0.2,0.8810804003110475,0.21304303712632838,0.21304303712632838,0.07251695808625397,0.0,151,False,0.06622516556291391
788,modified,0.1,0.25,9.846887892802759,0.2,0.7741096425032798,0.31722873757410747,0.3394263480539895,0.05829640922372381,0.0,142,False,0.07042253521126761
789,modified,0.1,0.25,13.277258535747682,0.4,0.8371747201297014,-0.04514756097065938,-0.04514756097065938,0.06619604028325903,0.0,136,False,0.07352941176470588
790,modified,0.1,0.25,11.218234910701327,0.4,0.8205698105382038,-0.17367660498297532,-0.17367660498297532,0.06271815978532347,0.0,143,False,0.06993006993006994
791,modified,0.1,0.25,10.135434817419862,0.2,0.7460289304840162,-0.06933125152234437,-0.0691804823798369,0.05439093412259475,0.0,141,False,0.07092198581560284
792,modified,0.1,0.25,10.1218975058038,0.3,0.8021634862862733,0.236791709373962,0.236791709373962,0.06294634204275891,0.0,146,False,0.0684931506849315
793,modified,0.1,0.25,9.177960561900704,0.3,0.775709077853376,-0.13290287184804417,-0.13290287184804417,0.057368260042106066,0.0,149,False,0.06711409395973154
794,modified,0.1,0.25,12.04172425185271,0.3,0.8288851164498741,-0.0026484651063475527,-0.0026484651063475527,0.06342250167976633,0.0,153,False,0.06535947712418301
795,modified,0.1,0.25,8.698454690850877,0.3,0.9404922574720361,0.12234445768491194,0.12234445768491194,0.0816799064882761,0.0,156,False,0.0641025641025641
796,modified,0.1,0.25,7.932504582835331,0.1,0.8300304030922124,-0.09969794121061087,-0.09969794121061087,0.06372038337642351,0.0,148,False,0.06756756756756757
797,modified,0.1,0.25,11.027419588116059,0.3,0.7607506894996401,-0.1602099975733557,-0.1602099975733557,0.05401879260463216,0.0,140,False,0.07142857142857142
798,modified,0.1,0.25,8.949191964475455,0.5,0.8708587613097336,0.14526834542482653,0.14526834542482653,0.07049756612428595,0.0,151,False,0.06622516556291391
799,modified,0.1,0.25,14.300626819446746,0.7,0.7747040276909829,0.07339746049430344,0.07339746049430344,0.0558834147934299,0.0,127,False,0.07874015748031496
800,modified,0.1,0.25,8.486712605373267,0.4,0.8138633503931556,0.26747519466678804,0.26747519466678804,0.06050746978105215,0.0,141,False,0.07092198581560284
801,modified,0.1,0.25,8.232778824145175,0.4,0.8826316828323512,-0.3940708065603225,-0.3940708065603225,0.07318506009454426,0.0,161,False,0.05555555555555555
802,modified,0.1,0.25,13.970684719366648,0.5,0.7454466750057441,0.09939909563857498,0.10135238711799052,0.05406088944930445,0.0,136,False,0.07352941176470588
803,modified,0.1,0.25,9.48193224583413,0.2,0.7876423635306294,0.20887004253509572,0.20887004253509572,0.05831668159912211,0.0,134,False,0.07462686567164178
804,modified,0.1,0.25,8.791343715744656,0.7,0.8560530268321989,0.25259383003582914,0.25259383003582914,0.07004908073682428,0.0,154,False,0.06493506493506493
805,modified,0.1,0.25,10.762445052447045,0.2,0.7780019849111569,0.012324232317922734,0.012324232317922734,0.0577476127096815,0.0,152,False,0.06578947368421052
806,modified,0.1,0.25,11.489632157067872,0.3,0.7757193137370424,0.2763167059667249,0.2763167059667249,0.05774736895601644,0.0,146,False,0.0684931506849315
807,modified,0.1,0.25,9.90763869112736,0.5,0.7354632249080537,0.007174192687614767,0.007174192687614767,0.04864757736275076,0.0,143,False,0.06993006993006994
808,modified,0.1,0.25,8.166585183897313,0.2,0.7864984681809366,0.12908061760676265,0.12908061760676265,0.061025301373073604,0.0,150,False,0.059602649006622516
809,modified,0.1,0.25,11.06696403193341,0.3,0.8459026969976005,-0.11596178636211256,-0.11596178636211256,0.06502466837473171,0.0,147,False,0.06802721088435375
810,modified,0.1,0.25,8.367624006469033,0.4,0.7717187945002502,0.4552740651318281,0.46935120680575243,0.05632498323161935,0.0,151,False,0.06622516556291391
811,modified,0.1,0.25,13.47158599184659,0.3,0.8519529608983009,0.2515184835534689,0.2515184835534689,0.06779003579644263,0.0,136,False,0.07352941176470588
812,modified,0.1,0.25,11.231287691035813,0.5,0.8912283815029344,0.1964986404292437,0.1964986404292437,0.07600718084886224,0.0,161,False,0.062111801242236024
813,modified,0.1,0.25,9.27447573060796,0.5,0.8206598241058398,-0.23752121405408272,-0.23752121405408272,0.06199372910173438,0.0,151,False,0.06622516556291391
814,modified,0.1,0.25,10.823054621127588,0.6,0.8007645922289326,-0.013303164065074646,-0.013303164065074646,0.05913907457650734,0.0,141,False,0.07092198581560284
815,modified,0.1,0.25,19.697715596865397,0.5,0.7930471291246164,0.13172473387777112,0.13172473387777112,0.05887597479269824,0.0,141,False,0.07092198581560284
816,modified,0.1,0.25,14.753292968182889,0.3,0.7840025522478256,-0.012832950031763813,-0.012832950031763813,0.057178973319608827,0.0,133,False,0.07518796992481203
817,modified,0.1,0.25,8.260469687350843,0.4,0.9144644267751506,0.14057293410286623,0.14057293410286623,0.07774034856202391,0.0,159,False,0.06289308176100629
818,modified,0.1,0.25,7.416999330872538,0.4,0.8350081677234431,0.032388257275989776,0.032388257275989776,0.06663751649144845,0.0,149,False,0.06
819,modified,0.1,0.25,9.932110938441943,0.2,0.8605366741363859,-0.019469086392191005,-0.019469086392191005,0.06977073419671254,0.0,148,False,0.06756756756756757
820,modified,0.1,0.25,9.92074132193626,0.3,0.8659744230720975,-0.032508797376307276,-0.032508797376307276,0.07071149281604998,0.0,157,False,0.06369426751592357
821,modified,0.1,0.25,9.757887077909787,0.3,0.7799051119145601,-0.13099086108067148,-0.13099086108067148,0.0578623870736805,0.0,149,False,0.06711409395973154
822,modified,0.1,0.25,9.640995371928799,0.5,0.8680930443593698,-0.08499263565064384,-0.08499263565064384,0.06947526702213669,0.0,158,False,0.06329113924050633
823,modified,0.1,0.25,12.540921804541842,0.3,0.7204590753004765,0.34691178501941666,0.34691178501941666,0.050547896148143354,0.0,140,False,0.07142857142857142
824,modified,0.1,0.25,6.993340922493981,0.2,0.7463969095162681,0.036575441270800965,0.04651612300839032,0.05397757610388053,0.0,152,False,0.06578947368421052
825,modified,0.1,0.25,13.426231852162934,0.4,0.7937206332180187,-0.07395238082789354,-0.07395238082789354,0.057956184170837755,0.0,138,False,0.07246376811594203
826,modified,0.1,0.25,12.065205979901611,0.1,0.7422262132003876,0.19174999856139405,0.2052122015893084,0.05608689720147323,0.0,152,False,0.06578947368421052
827,modified,0.1,0.25,12.2738258289975,0.7,0.8753276339811439,0.11667668418336796,0.11667668418336796,0.07211567255976206,0.0,146,False,0.0684931506849315
828,modified,0.1,0.25,10.192484898765576,0.2,0.8055894166330502,-0.03507509183526088,-0.03507509183526088,0.05964172064378047,0.0,137,False,0.072992700729927
829,modified,0.1,0.25,7.193496951423749,0.2,0.8219892714696874,-0.1930986812365342,-0.1930986812365342,0.06423033744581827,0.0,147,False,0.06802721088435375
830,modified,0.1,0.25,7.651816859822008,0.3,0.8573710132332897,-0.032138717156677196,-0.032138717156677196,0.06845361502885076,0.0,150,False,0.06666666666666667
831,modified,0.1,0.25,10.970718401394645,0.5,0.8168859359916057,-0.20321163786912705,-0.20321163786912705,0.06243943504602513,0.0,153,False,0.06535947712418301
832,modified,0.1,0.25,8.888956571975003,0.6,0.7764679919756614,-0.20543606697650468,-0.20543606697650468,0.056283936056999925,0.0,145,False,0.06896551724137931
833,modified,0.1,0.25,15.45708039246044,0.5,0.769391614323494,0.05243682348196984,0.05243682348196984,0.05475899489155563,0.0,143,False,0.06993006993006994
834,modified,0.1,0.25,12.478984245936028,0.2,0.7390869287156738,0.1783539119765707,0.1783539119765707,0.051559771704449885,0.0,132,False,0.07575757575757576
835,modified,0.1,0.25,12.45046623567801,0.6,0.7627245497246812,0.061132387387697364,0.061132387387697364,0.05344676428141733,0.0,141,False,0.07092198581560284
836,modified,0.1,0.25,8.520566147177693,0.4,0.8367574680153276,-0.09726258882329324,-0.09726258882329324,0.06571303263123533,0.0,144,False,0.06944444444444445
837,modified,0.1,0.25,10.03069226606912,0.5,0.8868801482956276,-0.22148301508468174,-0.22148301508468174,0.07504552789181965,0.0,157,False,0.06369426751592357
838,modified,0.1,0.25,15.595703994999543,0.5,0.7650148051391028,-0.10377226878063617,-0.10377226878063617,0.05422426166274317,0.0,139,False,0.07194244604316546
839,modified,0.1,0.25,10.568177194644656,0.3,0.8563621548523386,0.14012478658892963,0.14012478658892963,0.06855147894103146,0.0,152,False,0.06578947368421052
840,modified,0.1,0.25,11.523178824780604,0.5,0.8190458272888597,0.1887999904046923,0.1887999904046923,0.06188776883461085,0.0,148,False,0.06756756756756757
841,modified,0.1,0.25,16.067714072654873,0.2,0.7747572945776712,-0.07629696322552873,-0.07629696322552873,0.05630437102426726,0.0,132,False,0.07575757575757576
842,modified,0.1,0.25,15.158367792526775,0.3,0.7561272470230572,0.12947479782848587,0.12947479782848587,0.0523495029568938,0.0,137,False,0.072992700729927
843,modified,0.1,0.25,14.0139371124334,0.0,0.7480825144394209,0.1519655315121175,0.1519655315121175,0.053731789869376635,0.0,135,False,0.07407407407407407
844,modified,0.1,0.25,12.129080240543779,0.5,0.8293501417675625,-0.08814574936574043,-0.08814574936574043,0.06361246614621316,0.0,149,False,0.06711409395973154
845,modified,0.1,0.25,8.064220833839439,0.2,0.8767713534663197,0.2871883922203874,0.2871883922203874,0.07538422266387956,0.0,157,False,0.056962025316455694
846,modified,0.1,0.25,9.831162805954017,0.5,0.800033869071043,0.052584509812218475,0.052584509812218475,0.05773283728690125,0.0,149,False,0.06711409395973154
847,modified,0.1,0.25,7.652139988156368,0.2,0.7894407542801021,0.1802653083077715,0.1802653083077715,0.05769175872816277,0.0,145,False,0.06896551724137931
848,modified,0.1,0.25,10.28155345021745,0.3,0.8670207477322676,0.2477834953836342,0.2477834953836342,0.070766979215256,0.0,157,False,0.06369426751592357
849,modified,0.1,0.25,7.862004481223694,0.5,0.8717941384853484,-0.25173852299476046,-0.25173852299476046,0.07052860487249599,0.0,144,False,0.06944444444444445
850,modified,0.1,0.25,9.287000633648246,0.5,0.8929787429669837,-0.1309871032783071,-0.1309871032783071,0.07585311945786857,0.0,149,False,0.06711409395973154
851,modified,0.1,0.25,7.756560035809354,0.6,0.8558625716092358,-0.0973166616635627,-0.0973166616635627,0.06773200936948201,0.0,147,False,0.06802721088435375
852,modified,0.1,0.25,12.424221762073028,0.5,0.8499951799779742,0.06064889509154022,0.06064889509154022,0.06708364015959228,0.0,147,False,0.06802721088435375
853,modified,0.1,0.25,13.935479619604125,0.6,0.8017723662122096,-0.22930338133964842,-0.22930338133964842,0.06080808904218139,0.0,142,False,0.07042253521126761
854,modified,0.1,0.25,9.666245515432545,0.5,0.7524863609830089,0.0255363515820084,0.023144965206999667,0.056036111642857864,0.0,150,False,0.06666666666666667
855,modified,0.1,0.25,12.415840544342007,0.5,0.765962276301038,0.03512112112873371,0.03512112112873371,0.05699993205302799,0.0,138,False,0.06474820143884892
856,modified,0.1,0.25,12.5307107074592,0.6,0.8330609278920991,-0.07809918896270003,-0.07809918896270003,0.06453203348085083,0.0,154,False,0.06493506493506493
857,modified,0.1,0.25,6.600021942692861,0.5,0.9220996023554404,0.4350402470859174,0.4350402470859174,0.07739148272883824,0.0,162,False,0.06172839506172839
858,modified,0.1,0.25,10.228027177319323,0.3,0.7151212697452658,-0.0886790673822718,-0.0886790673822718,0.05047832342323098,0.0,141,False,0.06338028169014084
859,modified,0.1,0.25,10.480729996627757,0.3,0.8001777160017566,0.12405512553752529,0.12405512553752529,0.059616780746419996,0.0,149,False,0.06711409395973154
860,modified,0.1,0.25,6.7514647413867355,0.6,0.8780505339025669,-0.14336540667098582,-0.12556876455368418,0.0731620206176167,0.0,152,False,0.06578947368421052
861,modified,0.1,0.25,11.261393107118144,0.6,0.7456164079049183,-0.006280197389234221,-0.006280197389234221,0.05273516100892863,0.0,138,False,0.07246376811594203
862,modified,0.1,0.25,10.388943986854446,0.3,0.759436720491505,-0.21498245294819823,-0.21498245294819823,0.05494883878453588,0.0,147,False,0.06802721088435375
863,modified,0.1,0.25,10.252393092242084,0.2,0.8081235718358704,0.010430082332028679,0.010430082332028679,0.06224113090928457,0.0,139,False,0.07194244604316546
864,modified,0.1,0.25,10.618417473673261,0.3,0.6976398852830584,0.013322450162093168,0.013322450162093168,0.049083360034522926,0.0,147,False,0.060810810810810814
865,modified,0.1,0.25,10.772674156689687,0.4,0.7746211682800512,0.03455872036531262,0.03455872036531262,0.057445563497186804,0.0,143,False,0.06993006993006994
866,modified,0.1,0.25,11.334085545657654,0.7,0.8326748654785158,-0.2597250775963982,-0.2597250775963982,0.06344300514808532,0.0,148,False,0.06756756756756757
867,modified,0.1,0.25,6.976494898344349,0.4,0.8188511197902983,-0.04981726096853136,-0.04981726096853136,0.06283709011904122,0.0,151,False,0.06622516556291391
868,modified,0.1,0.25,10.97368889372436,0.4,0.7270143124607787,0.15718230549122475,0.15718230549122475,0.05079622232499944,0.0,140,False,0.06382978723404255
869,modified,0.1,0.25,7.587158086147384,0.5,0.909506668370239,-0.07952273197576383,-0.07952273197576383,0.07555417260275722,0.0,163,False,0.06134969325153374
870,modified,0.1,0.25,11.63245632234687,0.7,0.8635585585341949,0.0819265596549522,0.0819265596549522,0.06956251601521377,0.0,150,False,0.06666666666666667
871,modified,0.1,0.25,14.59462632055428,0.5,0.6686261861051064,-0.0032611132476201067,-0.0032611132476201067,0.04314014443395824,0.0,128,False,0.06976744186046512
872,modified,0.1,0.25,12.235751979566249,0.5,0.7941970634677744,0.2978845305986607,0.2978845305986607,0.05894429084921717,0.0,150,False,0.06666666666666667
873,modified,0.1,0.25,14.331866017461557,0.7,0.781446397422136,-0.09711151641244767,-0.0960024447660582,0.0586689785526802,0.0,142,False,0.07042253521126761
